p_symbol,last_close,last_volume,avg_volume,pct_change_1_day,pct_change_1_week,pct_change_1_month,pct_change_3_months,pct_change_1_year,sma_5,ema_5,sma_13,ema_13,sma_20,ema_20,sma_34,ema_34,sma_50,ema_50,sma_89,ema_89,sma_200,ema_200,bband_upper,bband_lower,bband_mid,macd,macd_signal,macd_hist,adx,dmi_plus,dmi_minus,rsi,stoch_k,stoch_d,cci,psar,true_range,atr,williams_r,trix,stochrsi_k,stochrsi_d,momentum,candle,p_date
ELGIEQUIP,183.4,29441,43650.2,0.08,1.27,3.09,11.86,24.21,186.78,184.16,178.57,180.35,175.44,178.31,175.04,175.95,174.5,173.48,169.6,167.03,147.24,154.09,192.32,158.56,175.44,3.57,2.15,1.42,19.84,25.65,14.34,58.16,50.76,68.6,-97.86,165.88,4.9,6.83,-28.19,0.15,1.52,22.6,5.5,NO PATTERN,26-08-2016
ELGIRUBCO,32.1,5697,22123.96,0,-3.89,-2.73,-9.45,23.94,32.46,32.47,33.07,32.86,33.09,33,33.5,33.09,33.08,33,33.55,32.3,29.34,29.92,34.3,31.89,33.09,-0.24,-0.1,-0.14,12.97,16.76,17.87,41.84,19.04,18.53,-103,34.88,0.65,1.33,-90.14,0.06,0,19.81,-0.9,NO PATTERN,26-08-2016
EMAMIINFRA,58.45,22281,292170.54,1.74,2.27,-15.6,50.84,45.22,57.32,57.58,57.34,58.48,59.51,59.94,65.02,61.23,66.73,60.51,55,56.61,45.3,49.91,66.31,52.71,59.51,-2.53,-2.6,0.07,31.09,13.77,21.47,42.99,55.54,56.06,115.38,54.29,2.15,3.25,-50,0.4,100,96.31,-10.8,Doji,26-08-2016
EMAMILTD,1125.15,43486,179347.12,-0.65,-4.77,-1.78,10.86,-14.12,1142.22,1139.61,1149.16,1146.67,1149.12,1144.08,1137.11,1133.28,1120.43,1119.38,1083.88,1093.67,1030.11,1083.5,1187.92,1110.32,1149.12,6.74,12.18,-5.44,15.46,14.29,21.05,45.16,6.36,13.84,-97.31,1121.38,22.4,30.79,-82.06,0.18,0,0,-20.35,NO PATTERN,26-08-2016
EMCO,29.05,30103,172496.64,-1.36,0.52,-5.99,10.25,4.12,29.62,29.41,29.2,29.49,29.7,29.53,29.96,29.32,28.92,28.95,27.66,28.28,27.78,27.64,31.54,27.86,29.7,-0.01,0.08,-0.09,26.52,21.7,12.18,47.39,28.15,43.86,-57.13,28.03,1.2,1.65,-70.24,0.24,6.66,30.97,-1.85,NO PATTERN,26-08-2016
EMKAY,68.95,12012,74376.62,-3.23,5.11,-10.4,33.62,7.73,69.13,69.17,68.5,69.22,70.83,69.63,71.26,69.28,68.41,68.14,63.58,65.77,64.47,64.51,80.95,60.7,70.83,-0.49,-0.26,-0.22,24.04,25.92,19.94,48.85,58.33,63.2,15.94,62.7,4.35,4.68,-63.54,0.34,48.65,76.81,-8,NO PATTERN,26-08-2016
EMMBI,128.25,43569,153290.5,-2.36,1.14,12.35,25.06,211.66,128.71,128.74,124.58,125.62,122.68,123.46,119.3,119.85,115.92,115.91,106.62,106.84,86.15,87.79,132.49,112.86,122.68,4.11,3.54,0.57,31.49,28.21,11.12,60.32,54.9,51.47,22.91,120.26,6.5,6.18,-39.59,0.44,0,53.59,14.1,NO PATTERN,26-08-2016
ENERGYDEV,154.85,266037,291301.36,3.34,5.2,39.57,115.07,757.89,150.52,150.4,141.22,141.56,131.97,134.23,118.3,122.51,106.01,112.75,90,97.01,65.69,71.25,163.25,100.68,131.97,13.94,13,0.94,65.72,39.95,3.76,91.09,69.4,72.32,139.84,143.39,7.2,5.81,-3.76,1.22,47.04,49.01,43.9,Engulfing Line - Bullish,26-08-2016
ENGINERSIN,264,4707215,1327798.78,1.44,11.96,15.61,46.3,25.45,247.97,251.37,233.69,238.74,229.81,233.26,224.08,225.73,217.46,219.15,202.44,208.89,196.12,203.15,256.4,203.22,229.81,10.04,6.52,3.52,26.62,39.74,10.27,77.51,86.55,77.11,98.06,224.63,8.75,9.41,-8.87,0.36,100,100,35.65,NO PATTERN,26-08-2016
ENGINERSIN-1M,264.15,10731000,3889302,1.38,11.64,15.78,45.02,25.04,248.45,251.72,233.94,239.06,229.88,233.54,224.4,226.03,217.82,219.48,202.86,209.26,196.57,203.53,256.77,203,229.88,10.08,6.52,3.56,29.57,41.22,10.62,77.51,87.35,78.92,98.61,228.14,7.65,8.94,-7.35,0.35,100,100,36,,26-08-2016
ENGINERSIN-2M,265.1,3500,1129946,1.94,12.28,16.22,52.8,0,248.07,251.64,233.48,238.71,229.59,232.94,224.3,224.45,213.97,217.11,194.37,207.24,198.1,203.2,256.87,202.32,229.59,10.74,7.36,3.38,25.76,47.15,14.35,76.93,90.11,76.26,99.52,225.23,5.05,7.99,-1.72,0.44,100,100,37,,26-08-2016
ENIL,723.6,6142,3634.84,2.55,4.29,2,-2.59,8.49,711.01,710.66,705.71,708.59,711.22,710.55,714.86,714.6,724.68,716.98,717.64,717.3,710.28,709.12,736.1,686.34,711.22,-4.04,-5.92,1.88,13.06,17.29,10.39,55.11,55.08,54.1,142.6,692.15,27.45,20.27,-11.89,-0.03,100,68.4,14.2,Engulfing Line - Bullish,26-08-2016
ENTEGRA,3.25,650,4952.24,0,12.07,12.07,18.18,0,3.19,3.17,2.87,2.98,2.81,2.92,2.89,2.88,2.81,2.86,2.79,2.91,3.13,3.14,3.32,2.3,2.81,0.1,0.03,0.07,27.85,37.59,16.88,67.42,91.41,96.13,74.71,2.76,0,0.12,-5.26,-0.02,67.63,81.66,0.35,NO PATTERN,26-08-2016
EON,57.5,8074,19880.7,-2.13,-6.96,-13.99,-14.56,40.24,59.74,59.39,62.12,61.38,62.78,62.42,64.44,63.86,65.39,64.82,68.76,65.1,62.53,59.59,67.19,58.37,62.78,-1.92,-1.44,-0.49,15.58,13.41,20.88,25.39,16.84,15.76,-94.49,66.31,2.8,2.92,-97.47,-0.15,0,0,-9.35,NO PATTERN,26-08-2016
EQ30,222.5,25,1036.56,-0.27,-1.55,0.91,0,0,224.14,223.91,225.73,224.67,225.29,224.18,222.67,222.28,219.62,219.52,,,,,228.97,221.6,225.29,1.22,2.04,-0.82,31.29,43.21,42.94,47.15,0,10.82,-101.99,228.16,0.6,1.57,-100,,0,0,2,Doji,26-08-2016
EQUITAS,179.8,1026277,2167050.72,-0.77,-3.2,-7.3,16.07,0,181.72,180.83,178.75,180.48,180.45,180.46,181.04,179.4,180.18,176.33,168.5,168.27,,,193.6,167.3,180.45,0.24,0.17,0.07,13.39,23.38,20.92,49.55,29.07,43.19,-54.6,185.27,5.8,6.34,-40.97,0.22,0,3.88,-14.15,NO PATTERN,26-08-2016
EROSMEDIA,220.85,517336,434882.46,2.89,-0.16,-2.41,21.65,-61.11,217.84,218.6,220.5,220.37,223.65,220.89,221.78,219.61,217.61,216.82,209.67,214.21,203.52,257.75,234.44,212.86,223.65,-0.4,0.86,-1.26,14.7,19.27,19.07,50.44,30.27,21.11,94.75,224.08,7.85,6.71,-55.23,0.23,100,33.33,-5.45,NO PATTERN,26-08-2016
ESABINDIA,578.3,2079,3143.32,-1.9,-0.91,-2.63,4.94,-2.73,581.93,582.45,583.41,585.94,591.31,589.53,601.17,593.18,601.23,593.32,587.86,589.54,578.35,584.56,619.28,563.34,591.31,-6.29,-5.87,-0.42,14.36,23.56,15.57,44.7,39.82,41.56,-56.95,568.03,17.4,23.88,-81.17,0.04,30.47,76.82,-15.65,NO PATTERN,26-08-2016
ESCORTS,322.7,1431589,3031086.1,-2.05,5.54,27.42,86.42,90.55,322.53,320.96,305.73,306.68,290.85,295,271.15,275.77,250.94,258.61,216.71,230.4,178,196.65,343.89,237.8,290.85,22.31,20.67,1.64,60.55,31.45,5.22,70.16,66.39,67.46,49.68,288.36,9.45,13.59,-13.74,0.92,0,14.39,69.45,NO PATTERN,26-08-2016
ESL,3.45,1118604,3390881.94,0,-6.76,1.47,15,15,3.49,3.48,3.5,3.48,3.52,3.44,3.34,3.35,3.11,3.27,3.11,3.21,3.31,3.18,3.79,3.26,3.52,0.09,0.12,-0.03,30.61,25.44,15.04,52.29,15.74,20.99,-138.89,3.96,0.15,0.24,-78.57,0.3,0,0,0.05,NO PATTERN,26-08-2016
ESSARSHPNG,25.5,12137,94830.28,0,-0.58,-4.32,-3.04,23.79,25.61,25.57,25.73,25.8,26.2,25.94,26.31,26.06,26.17,26.05,25.9,25.89,25.45,24.68,27.76,24.63,26.2,-0.25,-0.17,-0.08,21.01,16.56,14.51,41.82,32.1,37.04,-95.24,27.37,0.55,1.01,-82.98,0.04,0,0,-1.15,Doji,26-08-2016
ESSDEE,62.8,57665,263184.04,-3.98,-11.3,-19.07,-24.7,-82.87,67.44,66.01,67.69,67.99,69.3,69.22,72.46,71.19,72.84,73.88,76.99,86.01,142.39,150.3,75.65,62.94,69.3,-2.3,-1.99,-0.31,13.53,23.06,24.09,33.63,7.81,21.69,-102.15,75.77,4.6,3.8,-96.47,-0.35,0,12.53,-14.8,NO PATTERN,26-08-2016
ESSELPACK,226.55,105578,76710.04,-0.35,3.73,5.3,22.76,38.44,222.23,223.11,217.52,218.98,215.67,216.81,213.69,213.05,208.99,208.86,199.72,199.57,175.42,182.27,225.11,206.22,215.67,4.18,3.31,0.87,42.78,29.87,5.67,70.59,60.37,63.32,98.14,212.46,8.6,6.66,-29.8,0.26,81.37,65.76,11.4,NO PATTERN,26-08-2016
ESTER,42.8,115082,113001.5,0.82,6.34,-5.1,-27.4,50.7,42.48,42.46,42.75,42.74,42.97,43.53,45.16,45.29,48.01,47.06,52.28,50.03,60.44,53.41,48.28,37.66,42.97,-1.63,-1.97,0.33,18.84,21.85,18.64,45.13,59.3,59.51,36.72,49.55,1.85,3.05,-78.46,-0.43,87.69,87.6,-2.3,NO PATTERN,26-08-2016
EUROCERA,6.3,16664,96207.3,-4.55,-11.89,-18.18,110,34.04,6.9,6.73,7.14,7.12,7.82,7.2,7.25,6.97,6.64,6.56,5.24,5.76,4.27,4.88,9.91,5.72,7.82,-0.05,0.21,-0.25,25.71,25.8,36.49,39.88,14.94,40.19,-109.48,7.5,0.55,0.48,-98.36,1.31,0,3.5,-1.4,Doji,26-08-2016
EUROTEXIND,27.75,1218,1796.94,3.54,10.34,-1.94,9.25,0,26.78,26.88,26.32,26.55,26.34,26.55,26.94,26.57,26.8,26.53,26.36,26.54,27.31,28,27.95,24.74,26.34,-0.01,-0.16,0.15,19.8,26.04,12.66,55.23,66.54,57.09,146.23,28.02,3.1,2.46,-28.7,0.05,100,95.3,-0.55,NO PATTERN,26-08-2016
EVEREADY,275.1,163360,160475.06,-1.1,4.03,4.42,16.84,-16.76,273.02,273.03,265.79,266.9,259.08,264.65,263.02,262.52,263.29,260.62,254.82,257.92,256.91,265.4,280.61,237.56,259.08,3.81,1.36,2.45,26.1,24.21,12.35,62.35,76,81.06,36.48,250.39,16.75,9.48,-20.3,0.07,61.84,87.28,11.65,Doji,26-08-2016
EVERESTIND,265.55,9782,19395.06,-1.61,5.25,-12.32,-8.37,-28.81,267.69,265.48,258.33,263.39,260.11,265.93,275.39,272.14,285.45,276.26,288.49,278.22,266.98,283.7,274.86,245.36,260.11,-5.53,-8.53,2.99,21.48,23.77,19.59,47.01,68.58,69.39,-40.17,249.8,7.5,9.96,-36.8,-0.16,19.7,73.23,-37.3,NO PATTERN,26-08-2016
EVERONN,20.5,103294,112841.9,0.24,0.74,-6.18,-1.2,-25.59,20.56,20.48,20.39,20.56,20.66,20.73,21.38,20.98,21.46,21.12,21.02,21.47,23.45,23.43,21.62,19.7,20.66,-0.32,-0.37,0.04,14.16,18.2,14.24,44.29,29.58,38.47,-10.93,19.68,0.7,0.88,-56.52,-0.03,33.94,52.63,-1.35,NO PATTERN,26-08-2016
EXCEL,34.8,15089,118916.72,-0.57,-3.73,-9.73,-11.56,15.81,35.28,35.3,36.21,36.24,36.82,37.03,39.57,38.08,39.82,38.52,39.99,38.12,34.48,35.1,39.69,33.95,36.82,-1.46,-1.36,-0.1,16.44,13.2,18.07,37.9,36.13,33.06,-134.17,34.1,0.7,2.51,-91.6,-0.05,0,36.83,-3.75,NO PATTERN,26-08-2016
EXCELCROP,1253.65,9648,8009.2,-0.01,0.53,1.14,8.47,41.7,1251.12,1251.73,1249.44,1249.4,1246.75,1248.29,1249.04,1244.43,1246.94,1236.42,1211.67,1209.2,1129.82,1113.68,1255.56,1237.93,1246.75,2.55,2.21,0.34,15.72,19.39,15.59,58.89,84.31,77.33,75.89,1217.82,2,11.7,-18.74,0.09,96.9,98.97,14.1,NO PATTERN,26-08-2016
EXCELINDUS,317.9,3315,9099.24,0.14,9.43,4.45,13.47,-1.97,311.15,311.97,298.07,303.36,296.82,300.87,300.26,297.74,294.89,293.58,287.04,282.38,245.08,268.61,317.94,275.71,296.82,4.44,1.34,3.1,29.3,29.06,11.18,63.43,79.13,80.38,46.14,286.14,6.95,11.78,-23.09,0.17,65.17,78.97,13.55,NO PATTERN,26-08-2016
EXIDEIND,174.6,952392,3512745.06,-1.13,-2.21,-2.02,10.82,6.24,175.31,175.47,175.81,175.7,175.69,175.61,176.68,174.35,173.66,171.83,164.3,165.45,148.77,157.05,179.08,172.3,175.69,0.45,0.8,-0.35,12.1,15.03,14.71,48.84,29.16,29,0.74,169.69,4.1,4.8,-51.2,0.24,0,15.57,-3.6,NO PATTERN,26-08-2016
EXIDEIND-1M,175.95,4672000,7823260,-0.34,-1.76,-1.4,11.18,7.58,175.74,176.06,176.34,176.24,176.37,176.16,177.3,174.89,174.18,172.35,164.76,165.84,148.8,157.09,179.82,172.91,176.37,0.44,0.78,-0.34,17.81,15.94,16.75,50.56,35.76,32.39,68.43,170.85,3.75,4.76,-49.39,0.24,52.41,29.62,-2.5,,26-08-2016
FACT,23.7,39000,82180.52,0.42,0.85,-2.87,0,7.24,23.74,23.63,23.32,23.51,23.36,23.58,23.85,23.73,24.15,23.81,24.11,23.68,22.93,22.81,24.13,22.59,23.36,-0.14,-0.25,0.11,13.85,18.27,17.61,50.47,48.74,57.78,-137.76,22.59,0.7,0.79,-45.45,-0.03,35.09,51.19,-0.7,NO PATTERN,26-08-2016
FAGBEARING,4063.8,523,2844.76,-0.61,0.27,-3.24,2.75,-13.4,4058.62,4063.57,4041.27,4054.99,4046.02,4053.71,4059.66,4048.53,4041.55,4039.22,4011.43,4023.34,3989.92,4058.21,4097.34,3994.7,4046.02,3.24,0.67,2.57,33.88,18.25,9.01,51.72,73.85,64.35,59.7,3950.18,46.7,83.25,-31.93,0.04,57.79,85.93,-136,NO PATTERN,26-08-2016
FCEL,22.05,1775259,2416867.22,0,3.04,0,3.52,32.04,22,21.95,21.7,21.82,21.69,21.81,21.84,21.85,22.17,21.86,21.87,21.75,21.83,20.94,22.25,21.13,21.69,-0.01,-0.09,0.08,10.01,15.2,9.77,54.8,72.61,73.28,111.11,21.15,0.55,0.67,-33.33,0,100,100,0,NO PATTERN,26-08-2016
FCL,27.1,414702,538221.62,-3.39,0.74,6.27,-9.82,-5.9,27.19,27.11,26.09,26.41,25.47,26.22,26.05,26.35,26.78,26.67,28.12,27.22,27.98,27.29,28.16,22.78,25.47,0.24,-0.15,0.39,22.39,22.93,9.44,54.84,59.11,63.44,48.02,24.01,1.25,1.52,-23.53,-0.23,20.74,57.18,1.6,NO PATTERN,26-08-2016
FCSSOFT,0.3,647083,386885.7,-14.29,-14.29,-14.29,0,0,0.31,0.31,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.33,0.37,0.35,0.37,0.27,0.32,0,0,0,52.72,0.56,7.96,47.36,66.67,55.56,20.83,0.25,0.05,0.06,-50,-0.05,3.59,36.13,-0.05,NO PATTERN,26-08-2016
FDC,191.6,587461,98377.16,0.05,1.56,2.08,1.86,2.13,190.67,190.38,186.38,188.17,186.36,187.49,187.36,186.82,186.37,186.34,184.11,186.58,195.03,195.12,193.25,179.46,186.36,1.17,0.28,0.89,16.54,18.87,12.53,62.78,78.38,81.09,70.8,184.52,5.4,4.25,-14.81,0.03,100,100,3.9,Doji,26-08-2016
FEDDERLOYD,72.05,43579,94158.76,-2.37,4.95,-9.6,-10.88,-21.81,72.81,72.41,70.39,71.49,70.52,71.51,72.33,71.99,72.72,72.57,74.96,73.78,78.89,77.33,74.44,66.6,70.52,-0.17,-0.75,0.58,20.49,23.46,15.2,50.84,68.97,74.85,-7.65,67.93,2.9,2.88,-43.37,-0.11,12.62,63.02,-7.65,NO PATTERN,26-08-2016
FEDERALBNK,66.55,3980860,7571095.38,-0.37,0.08,2.38,26.64,-1.33,66.91,66.62,65.27,65.66,64.69,64.94,63.85,63.51,61.87,61.89,57.16,58.96,53.44,57.62,67.94,61.45,64.69,1.44,1.34,0.1,22.34,21.57,12.59,60.5,64.16,77.34,-89.59,62.8,1.65,1.83,-27.64,0.37,0,33.33,1.55,Doji,26-08-2016
FEDERALBNK-1M,66.9,12397000,20340980,0.15,0.3,2.69,25.99,-1.11,67.05,66.8,65.47,65.85,64.94,65.14,64.07,63.71,62.07,62.09,57.35,59.17,53.63,57.81,68.02,61.87,64.94,1.42,1.33,0.09,25.84,22.63,11.22,61.42,63.91,77.63,-51,63.05,1.65,1.8,-22.76,0.37,6.61,35.54,1.75,,26-08-2016
FEDERALBNK-2M,66.7,44000,5349740,-0.82,-0.67,2.77,26.45,-1.55,67.41,67.05,65.87,66.17,65.29,65.43,64.2,63.93,62.18,62.27,57.44,59.31,53.76,58.01,68.51,62.08,65.29,1.49,1.44,0.05,26.48,25.13,11.04,58.61,53.68,73.93,-114.58,64.18,0.6,1.58,-36.21,0.38,0,33.33,1.8,,26-08-2016
FEL,20.4,412793,368332.32,0,-2.63,-10.33,-21.24,-83.48,20.55,20.57,21.14,21.01,21.29,21.41,22.12,23.26,22.72,27.86,41.31,43.31,94.44,75.13,22.4,20.17,21.29,-1,-1.12,0.12,41.76,11.63,30.11,25.97,28.27,24.15,-28.67,21.94,0.55,0.76,-89.36,-1.76,0,11.56,-2.35,Doji,26-08-2016
FELDVR,18.45,5178,31177.56,0.54,0,-6.11,14.95,-82.22,18.59,18.52,18.69,18.67,18.83,18.78,18.96,19.87,18.69,23.36,34.03,35.77,76.14,61,19.62,18.04,18.83,-0.38,-0.45,0.06,11.99,10.76,10.34,42.04,39.91,47.78,-109.7,20.83,0.5,1.01,-77.14,-1.68,32.14,32.42,-1.2,NO PATTERN,26-08-2016
FIEMIND,1001.15,11228,25850.94,-2.39,-4.97,0.34,27.28,62.64,1028.95,1020.68,1014.52,1017.06,1008.38,1010.39,1008.18,992.65,971.37,970.61,903.81,923.67,815.98,817.87,1050.37,966.39,1008.38,14.57,16.48,-1.91,36.95,22.12,13.33,49.73,22.29,36.65,-157.82,992.44,36.15,36.35,-75.39,0.34,0,0.59,3.35,NO PATTERN,26-08-2016
FILATEX,64.85,59706,206496.42,-2.41,-5.54,-19.44,0.31,66.28,66,65.97,66.38,67.3,68.36,68.39,71.98,69.32,71.58,68.8,67.4,65.17,51.78,56.36,77.48,59.24,68.36,-1.87,-1.62,-0.25,22.11,12.74,24.21,40.14,18.76,16.2,-92.19,70.09,2.85,3.75,-67.58,0.22,0,16.52,-15.65,NO PATTERN,26-08-2016
FINANTECH,76.65,184943,429620.16,-2.23,-2.36,-9.07,-2.67,-48.12,77.92,77.8,78.71,78.83,79.84,79.72,82.02,80.99,83.47,81.84,83.34,83.74,90.51,93.85,83.69,76,79.84,-1.66,-1.57,-0.09,27.79,10.88,28.25,33.04,38.64,35.98,-166.67,85.64,3.8,2.84,-82.45,-0.08,0,65.14,-7.65,NO PATTERN,26-08-2016
FINCABLES,429.2,141130,103417.52,0.49,-1.72,9.7,27.36,73.41,430.37,428.92,421.35,421.4,411.4,414.16,399.24,401.24,386.61,387.79,352.34,360.29,294.48,314.49,446.55,376.25,411.4,14.05,13.62,0.42,18.92,20.27,16.42,66.78,37.64,47.43,-30.67,418.67,12.9,12.66,-15.71,0.46,11.41,8.04,37.95,Doji,26-08-2016
FINPIPE,460.5,680084,67500.16,-2.83,0.35,-3.24,19.56,69.15,467.33,466.27,460.68,462.96,460.92,460.6,459.09,454.35,447.91,445.64,420.6,423.97,362.93,373.66,475.62,446.23,460.92,5.12,5.08,0.04,31.15,21.39,19.24,52.19,63.46,72.22,10.63,444.15,47.4,15.63,-65.72,0.29,0,46.77,-15.4,NO PATTERN,26-08-2016
FLEXITUFF,196.9,28192,32716.56,0.05,-3.43,-4.58,4.15,-14.63,201.72,199.56,200.66,200.5,200.21,200.35,199.9,199.83,198.98,199.31,197.71,198.86,198.74,203.79,206.51,193.92,200.21,0.36,0.79,-0.42,26.04,15.05,11.16,45.07,13.15,26.94,-89.41,191.86,7.7,9.42,-71.25,0.04,0.68,0.23,-9.45,NO PATTERN,26-08-2016
FLFL,137.65,283599,134743.08,10.92,9.12,7.96,23.56,74.13,127.71,129.47,127.74,127.82,127.21,127.08,126.09,125.12,123.29,122.25,115.09,114.99,95.29,100.46,133.2,121.23,127.21,1.6,1.5,0.1,15.88,28.55,10.34,69.48,33.19,27.1,166.67,120.4,19.2,6.12,-23.69,0.34,100,33.33,10.15,Engulfing Line - Bullish,26-08-2016
FMGOETZE,441,4241,24216.7,-1.86,3.59,23.69,29.25,11.79,437.16,438.3,430.82,425.85,412.32,414.61,387.83,397.25,372.24,383.82,353.19,365.88,340.84,357.48,468.16,356.49,412.32,21.2,20.24,0.96,50.9,31.45,7.28,64.26,65.42,51.43,60.05,423.61,14,20.06,-37.62,0.39,20.58,73.53,84.45,NO PATTERN,26-08-2016
FMNL,32.55,9185,83092.94,1.72,3.83,30.72,36.76,125.26,32.28,32.23,32.3,31.74,31.16,31.11,29.43,29.94,28.62,28.95,26.28,27.64,27.83,25.79,36.77,25.56,31.16,1.24,1.35,-0.11,23.51,22.26,13.64,60.37,47.22,49.1,30.3,39.9,2.15,2.3,-79.46,0.45,89.05,71.04,7.65,Engulfing Line - Bullish,26-08-2016
FORTIS,172.9,630631,1559882.1,-1.93,-8.06,-1.06,5.43,-4.34,178.91,178.65,186.03,182.37,184.65,181.88,178.59,179.17,172.56,176.73,170.87,173.97,171.35,171.9,198.41,170.88,184.65,1.52,3.99,-2.48,27.09,18.86,22.26,41.36,10.13,16.42,-121.74,192.05,5.55,7.36,-97.74,0.2,0,0,-1.85,Engulfing Line - Bearish,26-08-2016
FOSECOIND,1449.3,951,577.9,0.22,3.68,1.58,8.12,2.18,1427.1,1430.4,1409.77,1417.57,1411.68,1414.26,1413.49,1408.19,1402.94,1399.25,1385.17,1377.54,1328.53,1354.32,1443.87,1379.5,1411.68,6.42,2.62,3.8,12.71,19.26,12.31,66.96,90.96,87.74,99.4,1375,23.5,27.78,-2.24,0.09,100,98.51,22.6,NO PATTERN,26-08-2016
FSL,42.95,1231381,3620694.4,-1.83,-4.87,-11.08,3.49,39.22,43.66,43.68,44.62,44.65,45.63,45.28,47.01,45.75,46.8,45.52,44.38,44.01,40.03,40.17,49.03,42.24,45.63,-1.06,-0.76,-0.29,25.38,11.46,27.73,36.29,11.85,14.46,-146.56,46.08,1.4,1.64,-93.04,0.17,0,0,-5.35,NO PATTERN,26-08-2016
GABRIEL,117.8,370610,678593.8,-1.79,0.26,15.43,37.78,24.13,117.57,117.4,112.01,113.37,109.08,110.73,105.89,106.92,101.95,103.86,96.61,99.27,91.52,93.98,122.22,95.93,109.08,4.89,4,0.89,40.96,35.14,13.11,67.22,66.76,75.07,19.09,106.54,3.2,4.17,-24.51,0.33,0,54.06,15.75,NO PATTERN,26-08-2016
GAEL,88.6,512931,338758.98,-1.06,12.37,19.17,66.23,74.24,85.6,85.77,79.13,81.26,78.88,78.95,74.79,75.2,70.71,71.64,63.16,65.3,52.2,57.32,88.96,68.8,78.88,4.4,3.44,0.96,46.1,37.5,8.2,71.14,82.89,86.38,91.49,73.97,5.5,4.43,-21.3,0.67,78.87,92.96,14.25,NO PATTERN,26-08-2016
GAIL,378.6,3261133,1621832.18,1.47,4.05,-1.62,-0.18,14.81,369.7,371.93,370.44,371.8,373.23,373.56,379.47,375.88,380.68,376.42,377.85,373.4,359.11,357.78,385.21,361.24,373.23,-3.24,-3.76,0.52,17.11,26.4,18.27,53.94,65.4,52.91,144.6,362.5,12.85,7.86,-34.73,0.01,100,90.31,-6.25,NO PATTERN,26-08-2016
GAIL-1M,377.4,7912500,3301034,1.11,3.4,-2.04,-1.37,15.24,370.05,371.98,370.82,372.29,374.06,374.19,380.33,376.66,381.57,377.26,378.83,374.19,359.36,358.03,386.17,361.96,374.06,-3.49,-3.88,0.39,16.14,25.38,18.31,51.99,62.34,49.89,143.89,363.6,13,7.63,-42.38,0.01,100,88.57,-7.85,,26-08-2016
GAIL-2M,379,28500,1104840,1.53,4.09,-2.09,-1.25,15.8,369.97,372.2,370.47,372.13,373.71,374.07,380.32,376.71,381.97,377.47,379.55,374.54,359.25,358.08,386.42,360.99,373.71,-3.58,-4.16,0.58,19.36,29.53,23.35,53.57,64.86,52.14,148.81,363.77,10.7,6.59,-32.06,0,100,88.44,-8.1,,26-08-2016
GAL,68.85,46238,109244.44,0.22,-4.38,12.78,74.08,37.7,70.11,69.7,69.75,68.95,66.94,67.44,64.83,64.26,59.66,60.98,52.83,55.05,41.57,47.48,76.74,57.13,66.94,3.08,3.48,-0.4,57.9,29.43,14.4,57.41,20.95,22.23,-120.4,85.15,6.7,5.16,-74,0.8,3.49,1.16,7.8,Doji,26-08-2016
GALLANTT,42.7,13598,41729.1,0,-0.12,10.91,25.96,80.17,42.67,42.44,41.57,41.81,41.06,41.28,40.46,40.26,39.05,39.14,36.12,36.85,31.85,32.65,45.83,36.3,41.06,1.05,1.01,0.04,20.53,21.33,15.28,56.69,44.38,55.53,-46,46.68,1.5,2.63,-52.86,0.39,45.61,30.41,4.2,NO PATTERN,26-08-2016
GALLISPAT,588,24141,40576.46,-1.63,-1.74,-0.36,1.31,43.8,596.27,594.84,597.45,596.27,596.58,595.91,594.07,594.32,593.27,590.85,590.82,575.18,507.91,518.62,603.39,589.76,596.58,0.93,1.81,-0.88,25.07,13.06,36.35,37.04,34.55,43.45,-166.67,581.21,15,6.57,-47.28,0.07,0,33.33,-2.1,NO PATTERN,26-08-2016
GAMMNINFRA,5.1,1236845,1068218.1,-3.77,8.51,-7.27,22.89,-57.85,5.23,5.17,5.01,5.11,5.07,5.14,5.33,5.19,5.43,5.18,4.98,5.21,5.44,6.09,5.47,4.66,5.07,-0.06,-0.1,0.04,18.78,24.27,20.28,47.83,55.12,67.04,-44.16,4.75,0.25,0.29,-59.09,0.1,7.62,64.69,-0.4,NO PATTERN,26-08-2016
GAMMONIND,15.15,246891,947654.54,-2.57,-3.19,-0.66,38.36,-12.68,15.45,15.36,15.05,15.22,14.87,15.2,15.51,15.13,15.64,14.93,13.82,14.54,14.44,14.52,15.99,13.75,14.87,0.04,-0.05,0.09,22.95,23.23,18.19,49.59,16.43,31.08,-159.62,16.4,0.65,0.74,-53.12,0.25,0,15.31,-0.1,Engulfing Line - Bearish,26-08-2016
GANDHITUBE,301.75,4142,7291.32,0.18,1.55,5.67,29.56,10.43,303.75,301.91,298.52,298.55,299.52,294.52,284.85,285.43,271.58,276.12,250.76,261.17,236.42,253.05,313.59,285.45,299.52,8.41,9.47,-1.05,38.04,28.07,14.5,61,64.07,77.47,-25.71,335.43,11.35,11.13,-40.24,0.48,5.24,30.67,16.2,Engulfing Line - Bearish,26-08-2016
