"p_symbol","last_close","last_volume","avg_volume","pct_change_1_day","pct_change_1_week","pct_change_1_month","pct_change_3_months","pct_change_1_year","sma_5","ema_5","sma_13","ema_13","sma_20","ema_20","sma_34","ema_34","sma_50","ema_50","sma_89","ema_89","sma_200","ema_200","bband_upper","bband_lower","bband_mid","macd","macd_signal","macd_hist","adx","dmi_plus","dmi_minus","rsi","stoch_k","stoch_d","cci","psar","true_range","atr","williams_r","trix","stochrsi_k","stochrsi_d","momentum","candle","p_date"
"KERNEX","42.65","23914.00","9954.42","3.14","11.36","15.27","31.64","1.67","40.56","40.70","38.08","38.87","37.27","38.09","36.85","37.18","36.31","36.56","34.87","36.11","38.74","38.18","41.56","32.98","37.27","1.38","0.80","0.58","38.66","25.45","7.68","77.70","81.37","77.10","166.67","37.95","2.90","1.95","-8.77","0.17","100.00","90.21","5.65","NO PATTERN","2016-08-30"
"KESARENT","48.50","17992.00","28195.36","0.83","-2.22","-29.71","42.23","228.81","48.35","48.60","49.69","51.13","54.50","53.36","59.13","55.57","60.84","55.63","53.05","52.35","39.69","41.46","68.58","40.42","54.50","-3.88","-3.37","-0.51","23.21","16.48","25.55","37.38","32.98","23.40","48.92","55.80","2.95","4.92","-75.00","0.25","98.75","54.64","-20.50","NO PATTERN","2016-08-30"
"KESORAMIND","148.65","1340120.00","660511.62","3.73","5.99","4.21","33.62","0.00","143.75","144.07","139.27","141.42","138.95","140.57","140.81","138.82","138.20","136.14","128.11","129.34","111.48","114.16","148.46","129.43","138.95","1.69","0.90","0.79","16.98","25.87","14.65","61.97","66.04","56.12","166.67","128.36","6.60","6.12","-5.41","0.29","100.00","73.00","6.00","NO PATTERN","2016-08-30"
"KGL","1.45","1417440.00","2546048.64","-3.33","0.00","-9.38","-17.14","-52.46","1.47","1.47","1.47","1.48","1.50","1.50","1.53","1.53","1.55","1.56","1.64","1.64","1.83","1.94","1.61","1.39","1.50","-0.03","-0.03","0.00","18.70","15.79","13.90","44.88","44.44","40.74","-166.67","1.60","0.10","0.10","-66.67","-0.24","13.23","57.51","-0.15","Doji","2016-08-30"
"KHAITANELE","33.70","3020.00","6901.52","-1.61","-0.88","-12.13","-5.73","-35.75","34.12","34.17","35.23","35.28","36.81","36.20","38.36","37.24","39.26","37.65","37.40","37.89","37.81","38.85","42.19","31.44","36.81","-1.63","-1.40","-0.23","12.73","15.81","17.47","34.38","31.98","31.76","-65.48","37.57","1.40","2.31","-90.41","0.00","33.32","67.05","-4.65","NO PATTERN","2016-08-30"
"KHANDSE","18.60","3615.00","549.30","-4.62","10.06","21.57","3.91","0.00","18.47","18.48","17.42","17.69","16.91","17.40","17.00","17.24","17.19","17.29","17.57","17.61","","","19.16","14.67","16.91","0.47","0.14","0.33","19.13","47.73","18.99","57.73","79.10","91.80","90.69","16.61","1.90","0.91","-36.63","-0.12","34.66","78.22","3.30","Dark Cloud Cover - Bearish","2016-08-30"
"KICL","1314.40","5892.00","5957.24","-0.42","2.56","10.94","-20.68","-46.34","1349.48","1323.79","1269.23","1291.89","1235.11","1283.67","1254.54","1308.68","1362.65","1351.76","1504.13","1433.58","1542.79","1569.85","1433.54","1036.68","1235.11","4.60","-19.79","24.38","24.22","27.86","21.65","51.97","35.35","49.52","-93.83","1194.29","66.00","91.18","-37.49","-0.51","0.00","16.07","129.60","NO PATTERN","2016-08-30"
"KILITCH","33.00","3526.00","5503.70","1.54","0.76","-5.98","-4.21","-11.29","32.99","32.94","33.34","33.31","33.73","33.61","34.39","34.00","34.33","34.33","35.06","35.06","38.10","36.59","35.57","31.88","33.73","-0.54","-0.47","-0.07","9.26","15.19","19.21","43.97","28.66","32.72","-68.56","35.53","0.90","1.60","-73.15","-0.08","87.36","42.98","-2.10","NO PATTERN","2016-08-30"
"KIRIINDUS","331.40","203138.00","495906.46","-0.08","-4.58","-8.06","65.87","244.85","340.93","339.09","351.30","347.86","354.46","350.89","355.36","348.90","361.90","338.03","299.85","301.98","192.76","225.91","377.03","331.89","354.46","-4.06","-0.16","-3.90","20.55","19.72","21.24","39.13","7.87","8.88","-96.82","382.23","10.95","15.81","-95.99","0.60","0.00","0.00","-29.05","NO PATTERN","2016-08-30"
"KIRLOSBROS","163.35","139359.00","168765.20","3.95","5.22","5.29","32.80","-20.68","161.08","159.65","154.04","155.56","151.78","153.07","149.04","149.03","143.35","145.50","136.52","141.43","139.11","151.24","163.83","139.72","151.78","4.75","3.96","0.79","33.86","30.11","11.50","64.75","54.11","58.88","31.57","150.22","7.85","7.42","-26.45","0.31","60.04","40.57","8.20","Engulfing Line - Bullish","2016-08-30"
"KIRLOSENG","276.60","10584.00","14649.54","-1.20","-0.88","-0.23","12.94","-2.91","279.25","279.07","282.78","280.54","281.68","279.72","276.50","276.45","272.76","272.13","260.25","263.70","246.05","260.59","292.01","271.36","281.68","2.09","3.64","-1.55","21.60","14.74","15.63","47.89","32.27","37.81","-61.67","291.72","7.00","8.10","-81.23","0.23","0.00","18.52","-0.65","NO PATTERN","2016-08-30"
"KIRLOSIND","1014.60","2369.00","1578.48","-1.48","20.07","40.29","54.95","52.62","987.74","978.58","852.90","890.25","813.02","848.46","772.40","801.94","748.72","770.96","705.38","727.59","653.34","678.02","1027.63","598.41","813.02","73.51","45.12","28.39","41.59","43.64","3.90","85.33","91.77","94.48","64.85","848.06","34.00","41.09","-8.94","0.34","21.92","73.97","291.40","NO PATTERN","2016-08-30"
"KITEX","491.05","44873.00","130904.86","1.13","2.70","-0.80","8.57","-33.33","488.18","486.11","470.01","478.56","470.96","478.20","482.36","480.01","491.41","480.37","477.03","482.93","511.37","545.06","500.84","441.09","470.96","-0.12","-4.61","4.49","17.51","22.37","16.70","55.70","70.94","71.34","65.18","444.13","11.35","17.30","-13.41","0.00","51.88","58.56","-3.95","Harami Cross - Bearish","2016-08-30"
"KKCL","1817.05","122.00","727.98","-0.03","-0.98","-0.78","1.05","-17.42","1832.34","1830.13","1843.84","1838.76","1846.95","1839.29","1837.31","1834.78","1827.04","1829.20","1807.82","1829.94","1877.96","1908.16","1873.51","1820.39","1846.95","0.55","5.64","-5.09","12.14","18.30","16.08","42.80","19.88","27.72","-40.09","1801.28","52.40","39.62","-72.76","0.05","0.00","26.73","-14.35","NO PATTERN","2016-08-30"
"KMSUGAR","12.45","845110.00","1253007.98","-6.39","-9.12","-8.79","76.60","507.32","13.24","13.06","12.85","13.05","12.91","12.95","12.99","12.59","12.20","12.03","10.25","10.72","7.63","8.13","14.39","11.44","12.91","0.24","0.30","-0.06","24.71","23.38","22.11","46.95","28.44","38.11","-159.46","11.60","1.35","0.91","-50.68","0.78","0.00","0.00","-1.20","NO PATTERN","2016-08-30"
"KNRCON","700.00","6501.00","18280.30","-0.17","2.28","16.78","26.04","25.88","701.57","698.85","681.57","679.79","653.89","662.37","621.82","636.87","600.80","617.53","574.88","590.23","551.45","569.40","748.25","559.53","653.89","32.40","30.02","2.39","38.67","25.32","12.14","69.91","65.79","64.21","-47.20","644.08","17.30","23.47","-17.86","0.33","0.00","16.84","100.60","Doji","2016-08-30"
"KOHINOOR","63.85","40754.00","198095.40","-1.54","-1.24","-15.93","-10.07","44.62","64.32","64.31","64.89","65.38","66.66","66.40","68.92","67.51","70.14","67.40","66.28","64.80","55.58","58.06","72.56","60.77","66.66","-1.82","-1.67","-0.15","13.21","18.32","19.90","40.04","37.05","36.16","-34.89","67.31","1.90","2.97","-71.16","0.12","36.05","45.35","-12.10","NO PATTERN","2016-08-30"
"KOKUYOCMLN","78.55","90724.00","119742.06","0.64","0.26","-4.96","5.58","-28.69","77.78","77.95","77.34","77.90","77.80","78.05","79.40","78.20","77.84","78.36","78.95","79.39","83.87","86.08","80.73","74.87","77.80","-0.26","-0.31","0.05","17.63","23.60","13.51","51.22","35.97","29.90","147.40","74.60","3.05","3.05","-38.76","-0.01","100.00","64.03","-4.10","Doji","2016-08-30"
"KOLTEPATIL","118.60","46060.00","72921.50","0.59","-1.62","-11.82","-7.42","-30.38","119.05","118.88","120.68","121.23","123.81","123.31","128.06","125.94","131.17","127.02","128.52","127.39","126.93","135.72","134.40","113.23","123.81","-3.78","-3.45","-0.33","25.11","15.30","25.99","36.81","19.02","29.87","-38.61","115.51","3.30","4.30","-79.66","-0.02","58.55","29.18","-15.90","NO PATTERN","2016-08-30"
"KOPRAN","48.70","99257.00","331136.60","0.41","-4.60","-7.33","-6.88","-10.89","49.44","49.23","49.32","49.68","49.73","49.96","50.72","50.43","51.15","50.80","51.58","51.55","56.17","54.05","53.85","45.62","49.73","-0.54","-0.51","-0.03","12.92","20.85","25.61","44.03","12.83","11.94","-72.90","46.29","0.95","1.97","-48.00","-0.07","10.69","3.56","-3.85","NO PATTERN","2016-08-30"
"KOTAKBANK","786.15","799025.00","1507378.66","0.61","1.00","2.97","5.30","12.72","781.22","781.75","775.88","776.71","771.55","773.48","769.20","768.13","762.45","761.80","747.96","746.29","705.58","716.98","789.94","753.16","771.55","6.11","5.08","1.03","22.95","19.02","8.95","60.63","66.75","63.25","120.81","768.34","6.85","13.09","-9.39","0.10","100.00","100.00","22.65","NO PATTERN","2016-08-30"
"KOTAKBANK-1M","791.75","2982400.00","3527220.00","0.96","1.58","3.26","5.33","13.34","783.91","784.99","777.15","778.78","773.42","775.39","771.06","770.01","764.19","763.69","750.06","748.15","707.08","718.62","791.32","755.51","773.42","6.36","4.88","1.48","24.82","22.67","8.92","61.94","70.37","65.36","97.55","769.85","9.25","13.27","-6.23","0.10","100.00","91.05","25.00","","2016-08-30"
"KOTAKBANK-2M","795.75","52800.00","892384.00","0.87","1.41","3.18","5.50","13.17","789.35","790.14","782.30","783.94","778.49","780.43","775.75","774.86","768.82","768.38","754.48","752.50","710.55","722.48","796.77","760.22","778.49","6.58","5.12","1.46","25.71","27.07","10.54","60.63","77.97","73.69","81.05","774.20","8.10","11.36","-7.54","0.10","84.96","70.75","24.50","","2016-08-30"
"KOTAKBKETF","198.00","75.00","10271.14","1.82","1.02","3.15","11.86","5.94","195.76","195.96","194.58","194.76","193.19","193.75","192.61","191.54","188.93","188.83","181.68","183.11","169.69","176.99","198.84","187.55","193.19","2.07","2.06","0.01","43.42","37.42","14.69","64.99","40.03","29.87","133.61","190.23","3.53","2.63","0.00","0.20","100.00","35.79","6.05","Morning Star - Bullish","2016-08-30"
"KOTAKGOLD","279.05","7945.00","18552.90","0.07","0.74","0.87","8.03","20.00","278.77","278.53","276.91","277.47","276.69","276.90","276.06","275.79","274.97","274.35","271.14","270.39","255.67","257.98","281.02","272.36","276.69","1.13","0.90","0.23","42.84","28.35","9.70","59.01","74.69","76.64","161.72","272.10","5.45","3.76","-34.72","0.07","77.78","81.11","2.40","Doji","2016-08-30"
"KOTAKNIFTY","879.60","6661.00","10365.10","1.43","1.13","0.97","7.53","4.07","869.78","871.42","869.57","869.76","869.67","868.11","866.68","862.52","855.53","854.78","832.57","838.17","797.85","819.30","879.73","859.62","869.67","3.93","4.82","-0.89","13.13","28.15","19.97","62.20","46.82","31.21","151.55","845.89","13.82","10.60","-6.68","0.13","100.00","48.00","8.49","NO PATTERN","2016-08-30"
"KOTAKNV20","37.50","20.00","1223.92","0.54","-1.32","-0.79","2.18","0.00","37.62","37.60","37.88","37.75","37.80","37.73","37.71","37.58","37.35","37.35","36.73","36.75","","","38.38","37.23","37.80","0.06","0.17","-0.10","9.95","24.59","33.03","47.29","13.10","13.10","-59.52","38.73","0.20","0.35","-77.78","0.09","37.02","12.34","-0.30","NO PATTERN","2016-08-30"
"KOTAKPSUBK","317.38","1984.00","7199.62","2.18","0.21","7.59","25.04","-11.51","315.08","314.68","311.67","311.19","305.37","307.59","301.28","300.89","294.54","293.94","273.22","282.64","266.70","284.71","327.88","282.85","305.37","7.05","6.97","0.08","33.67","33.51","19.10","61.17","37.90","33.47","31.57","303.69","8.38","8.28","-20.34","0.32","50.62","16.87","22.39","NO PATTERN","2016-08-30"
"KOTARISUG","14.55","93241.00","342579.60","2.11","-2.68","-24.61","11.49","136.59","14.56","14.57","14.68","15.06","15.59","15.56","16.95","16.19","17.62","16.37","16.28","15.83","13.10","13.20","18.55","12.63","15.59","-0.92","-0.89","-0.02","22.73","15.93","24.96","40.22","21.97","18.90","-34.31","12.73","0.55","1.23","-48.96","0.04","73.31","24.44","-4.75","NO PATTERN","2016-08-30"
"KOTHARIPET","20.65","8637.00","32723.42","0.98","1.47","-8.02","-4.62","20.06","20.54","20.55","20.60","20.70","20.80","20.87","21.42","21.03","21.26","21.04","20.89","20.94","21.45","20.79","21.64","19.96","20.80","-0.28","-0.26","-0.02","14.45","16.01","14.24","46.18","31.03","30.11","51.64","21.30","0.60","0.97","-64.86","0.05","100.00","58.56","-1.80","NO PATTERN","2016-08-30"
"KOTHARIPRO","159.85","3570.00","8352.22","0.50","-0.68","-1.30","-4.68","6.99","159.42","159.43","158.77","159.31","158.74","159.64","161.03","160.62","162.06","161.74","164.70","164.00","175.27","165.76","161.14","156.35","158.74","-0.76","-1.12","0.37","21.95","11.60","16.15","48.91","40.62","42.49","-45.21","155.90","2.00","3.79","-38.22","-0.09","96.64","36.13","-2.10","NO PATTERN","2016-08-30"
"KPIT","127.55","864077.00","1377805.38","0.08","-5.80","-2.89","-29.53","8.97","129.57","128.99","129.95","130.27","129.75","131.72","132.82","136.16","144.53","140.68","155.30","145.96","151.72","144.27","135.86","123.64","129.75","-3.39","-4.20","0.81","24.17","19.35","27.14","38.64","7.98","15.53","-56.39","137.33","2.45","4.35","-80.69","-0.42","1.90","0.63","-3.80","NO PATTERN","2016-08-30"
"KPIT-1M","128.60","1252000.00","2779680.00","0.12","-5.20","-2.02","-29.01","0.00","130.24","129.76","130.42","130.72","129.80","132.05","132.98","136.42","144.78","140.84","155.68","145.12","","","135.98","123.62","129.80","-3.19","-4.14","0.94","24.60","20.20","26.15","39.69","10.95","16.99","-52.95","137.56","2.45","4.25","-74.13","-0.42","3.12","1.04","-2.65","","2016-08-30"
"KPRMILL","1126.50","8406.00","16291.54","-2.10","-0.62","2.03","15.56","46.18","1146.79","1143.38","1145.56","1140.32","1134.66","1131.95","1114.89","1110.57","1090.34","1083.53","1010.37","1023.73","881.55","922.98","1177.78","1091.55","1134.66","17.97","21.58","-3.62","28.42","17.71","13.68","51.20","53.94","65.18","-62.69","1107.98","49.90","42.61","-69.89","0.36","0.00","43.43","22.45","NO PATTERN","2016-08-30"
"KRBL","268.35","99274.00","194589.60","0.51","0.86","5.40","-4.86","54.31","266.17","266.02","257.57","262.80","261.45","263.10","264.36","265.16","272.84","265.85","270.31","261.13","241.31","239.64","282.14","240.76","261.45","-1.10","-3.33","2.23","21.22","20.49","21.30","53.13","68.89","73.35","40.38","240.68","4.65","9.64","-20.44","-0.04","94.35","89.80","13.75","NO PATTERN","2016-08-30"
"KRIDHANINF","74.20","9163.00","36262.32","0.27","0.07","-8.17","-14.32","0.00","74.47","74.50","75.77","75.42","76.71","75.94","76.32","76.73","77.09","77.80","80.33","81.34","","","81.37","72.05","76.71","-0.95","-0.68","-0.28","21.65","25.83","16.12","41.94","27.34","35.12","-58.27","83.85","1.35","3.56","-85.14","-0.16","31.72","30.74","-6.60","NO PATTERN","2016-08-30"
"KSBPUMPS","650.65","11104.00","10368.58","2.98","3.13","-3.78","-5.04","6.69","634.99","636.82","624.80","633.59","626.91","638.57","659.34","649.60","673.33","656.28","675.42","656.01","621.64","632.51","653.56","600.27","626.91","-10.50","-15.61","5.11","24.29","22.26","18.88","53.03","51.18","54.25","130.49","608.25","34.95","20.48","-18.10","-0.10","100.00","64.04","-25.55","NO PATTERN","2016-08-30"
"KSCL","371.65","303514.00","501644.92","-0.76","-0.99","-4.94","-14.78","-23.40","373.62","373.51","375.81","375.48","374.39","378.84","385.23","387.24","403.58","394.33","414.76","401.85","393.65","420.31","382.23","366.56","374.39","-7.34","-9.08","1.75","32.87","13.71","21.61","38.34","32.54","34.77","-124.66","366.18","8.95","11.21","-64.96","-0.23","34.21","62.23","-19.30","NO PATTERN","2016-08-30"
"KSCL-1M","374.10","708000.00","1320345.00","-0.54","-0.36","-5.01","-14.96","-22.70","375.58","375.40","376.86","376.91","375.60","380.20","386.52","388.64","405.09","395.78","416.50","403.25","394.15","420.75","382.96","368.23","375.60","-7.25","-9.21","1.96","35.18","12.06","23.51","40.27","48.45","48.82","-88.77","367.16","6.85","11.14","-58.93","-0.23","59.89","83.67","-19.75","","2016-08-30"
"KSCL-2M","376.50","1500.00","442800.00","0.59","-1.32","-1.63","-14.39","-49.26","377.81","377.39","377.95","379.50","378.53","383.75","395.50","393.10","412.75","399.90","417.02","405.98","396.88","422.73","390.47","366.59","378.53","-8.93","-11.07","2.13","26.08","19.70","31.23","39.97","45.39","45.07","-144.88","368.57","2.20","9.31","-41.04","-0.19","50.53","50.18","-6.25","","2016-08-30"
"KSERASERA","0.15","323113.00","288102.18","-25.00","-25.00","-25.00","-40.00","-50.00","0.18","0.17","0.18","0.18","0.19","0.18","0.19","0.19","0.20","0.19","0.20","0.20","0.24","0.22","0.23","0.14","0.19","-0.01","0.00","0.00","20.78","1.62","2.29","44.25","33.33","55.56","-83.33","0.21","0.05","0.05","-100.00","-0.24","16.75","41.55","-0.05","NO PATTERN","2016-08-30"
"KSK","27.75","75882.00","113116.60","-1.94","1.65","-5.45","-8.42","-29.57","28.14","28.04","27.83","28.08","28.18","28.26","28.74","28.67","29.14","29.20","30.27","30.72","36.51","34.23","29.59","26.77","28.18","-0.38","-0.47","0.09","18.31","21.47","20.37","43.44","47.24","52.75","-34.69","27.07","1.00","1.00","-70.18","-0.21","42.90","71.35","-1.60","NO PATTERN","2016-08-30"
"KSL","359.45","353512.00","690776.44","-0.58","-2.40","47.01","95.30","128.88","364.03","360.64","338.76","341.13","319.23","321.81","274.60","291.62","246.76","268.18","214.57","234.92","182.36","195.55","404.44","234.03","319.23","36.54","35.31","1.24","56.80","37.42","9.64","71.30","11.77","26.86","-86.53","411.88","9.55","19.92","-38.25","1.17","0.00","0.86","114.95","NO PATTERN","2016-08-30"
"KTIL","266.65","32450.00","68745.88","-2.84","1.46","-9.33","30.90","27.34","265.42","265.48","253.25","261.30","261.18","262.87","276.17","263.58","269.89","260.16","243.16","248.80","221.23","231.38","297.67","224.69","261.18","-2.56","-4.82","2.26","26.09","25.16","16.75","51.02","74.78","74.92","27.45","224.47","25.65","22.38","-30.21","0.29","47.72","75.10","-27.43","NO PATTERN","2016-08-30"
"KTKBANK","153.45","2897018.00","2513542.48","2.57","-1.38","4.67","19.46","14.39","151.61","151.54","148.64","149.87","147.27","148.93","148.71","147.07","146.60","144.23","135.78","137.25","120.03","129.45","158.41","136.13","147.27","1.84","1.35","0.49","24.18","28.43","17.83","57.80","35.27","36.38","25.55","142.75","4.65","4.93","-31.55","0.29","69.65","27.59","6.85","NO PATTERN","2016-08-30"
"KTKBANK-1M","154.60","10440000.00","9293160.00","2.52","-0.80","5.13","19.34","15.12","152.27","152.38","149.05","150.36","147.66","149.20","148.29","147.02","145.75","144.02","135.53","137.02","120.12","129.40","158.92","136.40","147.66","2.26","1.74","0.52","24.74","27.59","16.29","59.89","37.26","36.36","50.02","143.17","4.55","4.80","-26.19","0.29","82.37","32.44","7.55","","2016-08-30"
"KTKBANK-2M","155.05","204000.00","2158320.00","2.68","-0.99","5.30","22.96","9.89","152.88","152.80","149.17","150.75","148.06","149.55","148.91","147.20","145.55","144.01","134.83","136.84","120.24","129.27","159.97","136.14","148.06","2.36","1.85","0.51","24.58","30.45","21.38","59.63","37.27","38.17","36.70","142.67","4.15","4.47","-25.05","0.32","70.15","28.94","7.80","","2016-08-30"
"KTKBANK-3M","152.35","60000.00","67480.00","0.89","-2.74","26.96","23.51","0.00","152.55","151.99","148.70","148.34","145.13","143.92","131.06","137.52","125.61","134.03","128.43","129.17","","","162.84","127.42","145.13","8.27","8.45","-0.18","22.78","45.48","29.58","64.20","33.35","41.54","-15.15","141.36","1.35","4.34","-30.13","0.25","23.61","10.54","32.35","","2016-08-30"
