"p_symbol","last_close","last_volume","avg_volume","pct_change_1_day","pct_change_1_week","pct_change_1_month","pct_change_3_months","pct_change_1_year","sma_5","ema_5","sma_13","ema_13","sma_20","ema_20","sma_34","ema_34","sma_50","ema_50","sma_89","ema_89","sma_200","ema_200","bband_upper","bband_lower","bband_mid","macd","macd_signal","macd_hist","adx","dmi_plus","dmi_minus","rsi","stoch_k","stoch_d","cci","psar","true_range","atr","williams_r","trix","stochrsi_k","stochrsi_d","momentum","candle","p_date"
"TALWALKARS","253.65","73513.00","131322.92","-1.34","-4.25","9.00","17.29","5.93","257.12","256.88","257.32","254.65","249.29","250.92","241.24","244.68","236.46","239.40","225.27","232.22","227.14","234.75","274.35","224.24","249.29","7.15","7.57","-0.42","36.35","22.44","15.05","55.64","20.55","24.75","-103.57","274.80","9.90","10.02","-44.25","0.26","0.00","3.53","20.95","NO PATTERN","2016-09-01"
"TANLA","31.70","131302.00","272863.58","-0.78","-4.23","-8.51","-6.07","25.05","32.02","32.10","32.61","32.64","32.97","33.06","34.00","33.72","34.97","34.25","35.45","34.99","37.53","35.02","34.83","31.11","32.97","-0.79","-0.74","-0.05","10.45","21.16","20.08","37.77","15.01","13.94","-87.93","35.21","1.00","1.42","-94.94","-0.16","0.00","7.83","-2.95","NO PATTERN","2016-09-01"
"TANTIACONS","16.00","17259.00","13367.60","-5.60","1.27","-3.03","2.56","-27.93","16.29","16.28","15.95","16.16","15.97","16.20","16.44","16.34","16.70","16.49","16.62","16.94","19.07","18.47","16.92","15.02","15.97","-0.09","-0.21","0.11","16.12","18.23","11.99","47.25","69.01","65.24","-10.56","14.55","1.45","1.05","-40.00","-0.10","4.96","68.32","-0.50","NO PATTERN","2016-09-01"
"TARAJEWELS","43.95","240168.00","119207.38","3.90","7.99","17.99","33.99","4.15","42.26","42.36","39.80","40.52","38.38","39.59","38.00","38.64","37.79","38.23","37.26","38.43","41.30","39.93","44.72","32.05","38.38","1.61","0.99","0.63","30.07","32.04","8.76","70.37","67.72","60.84","166.34","37.69","4.30","2.28","-18.06","0.04","100.00","79.72","6.70","NO PATTERN","2016-09-01"
"TARAPUR","5.40","7478.00","11470.28","9.09","-1.82","-19.40","10.20","-7.69","5.26","5.28","5.47","5.50","5.74","5.64","6.04","5.74","5.85","5.74","5.54","5.69","5.85","5.74","6.59","4.88","5.74","-0.23","-0.15","-0.08","21.06","11.42","23.14","43.20","39.29","33.88","52.81","5.61","0.65","0.50","-52.94","0.19","100.00","33.33","-1.30","NO PATTERN","2016-09-01"
"TARMAT","45.75","6223.00","17853.06","-2.24","-5.38","12.96","54.82","0.00","45.84","46.00","45.70","45.62","45.14","45.10","43.96","43.99","43.71","42.64","39.44","39.60","32.08","34.02","49.43","40.85","45.14","1.06","1.14","-0.08","34.88","19.75","11.63","53.01","38.93","31.89","-42.90","50.09","3.40","3.89","-50.00","0.45","37.05","32.43","5.25","NO PATTERN","2016-09-01"
"TATACHEM","552.75","978832.00","844927.50","-0.61","-0.01","20.74","28.80","40.01","558.75","554.91","543.42","540.91","521.25","527.21","496.20","506.16","476.73","489.02","451.91","462.02","411.03","433.74","592.79","449.70","521.25","25.76","24.51","1.25","52.58","31.52","11.24","67.85","32.78","49.15","-132.25","530.80","18.40","17.37","-23.70","0.40","0.00","0.00","94.95","Doji","2016-09-01"
"TATACHEM-1M","551.25","4171500.00","2880728.00","-1.17","-0.14","20.10","27.71","39.65","560.50","555.71","544.50","541.96","522.62","528.22","496.89","507.14","477.68","490.02","453.10","463.06","412.13","434.78","593.45","451.79","522.62","25.82","24.64","1.17","50.65","31.72","11.37","65.71","33.03","51.87","-135.50","574.65","20.45","16.83","-27.63","0.40","0.00","0.00","92.25","","2016-09-01"
"TATACHEM-2M","553.45","15000.00","571470.00","-1.70","-0.72","19.54","25.97","19.91","564.88","559.67","548.57","545.55","525.68","531.01","497.02","508.60","476.79","490.60","453.09","462.99","414.15","435.13","598.84","452.52","525.68","27.37","26.38","0.99","54.39","42.11","15.24","65.28","35.65","56.81","-138.82","578.15","14.00","14.01","-29.72","0.42","0.00","0.00","90.45","","2016-09-01"
"TATACOFFEE","126.80","591866.00","1708632.36","-1.09","-3.39","8.93","45.08","43.12","128.18","128.18","127.75","127.14","125.20","125.38","121.55","121.68","117.86","117.77","106.21","110.84","97.92","102.28","135.58","114.83","125.20","3.58","3.97","-0.40","34.88","24.22","16.37","55.41","31.46","31.19","-101.96","122.43","4.35","4.86","-60.54","0.47","0.00","7.58","10.40","NO PATTERN","2016-09-01"
"TATACOMM","511.15","1588558.00","838767.22","-2.83","1.66","10.93","14.65","38.47","522.76","517.49","506.64","506.58","492.63","498.02","477.33","486.71","475.42","477.60","460.67","460.96","424.37","438.86","540.35","444.92","492.63","15.51","13.04","2.47","43.91","29.39","12.24","60.80","54.60","69.05","-101.30","495.31","31.60","17.69","-40.56","0.18","0.00","56.77","50.35","NO PATTERN","2016-09-01"
"TATACOMM-1M","514.45","6302800.00","2435408.00","-2.94","2.40","10.87","14.37","39.85","526.35","520.67","508.90","509.11","494.77","500.23","478.82","488.52","476.34","479.17","461.96","462.29","425.54","439.87","543.34","446.20","494.77","16.09","13.46","2.63","44.39","30.37","12.71","61.12","56.59","70.66","-104.22","497.78","31.95","17.68","-41.00","0.19","0.00","61.56","50.45","","2016-09-01"
"TATACOMM-2M","517.10","39200.00","420840.00","-3.08","1.98","13.25","15.23","0.00","529.20","523.81","511.94","512.23","496.85","503.43","484.20","491.21","478.51","480.60","456.27","461.69","426.13","433.78","550.00","443.70","496.85","16.10","13.48","2.62","40.73","37.44","16.97","59.26","60.76","80.31","-74.85","508.40","27.95","14.30","-36.70","0.24","0.00","40.93","60.50","","2016-09-01"
"TATAELXSI","1562.45","162696.00","281252.14","-1.08","-2.96","-4.21","-14.11","-7.65","1581.22","1581.38","1608.19","1604.82","1630.09","1618.60","1637.14","1642.39","1663.84","1668.44","1739.57","1721.95","1861.66","1800.03","1713.03","1547.15","1630.09","-26.47","-21.68","-4.79","29.20","12.11","28.95","34.97","38.36","32.57","-92.62","1689.94","24.55","39.46","-82.90","-0.19","24.08","45.83","-68.60","NO PATTERN","2016-09-01"
"TATAELXSI-1M","1574.95","273300.00","528612.00","-1.03","-2.29","-4.03","-14.08","0.00","1592.29","1591.83","1614.93","1612.85","1637.07","1625.81","1643.62","1648.66","1667.85","1673.91","1745.77","1734.35","","","1718.98","1555.17","1637.07","-25.02","-20.99","-4.03","31.49","11.95","29.18","37.08","43.82","39.52","-92.22","1694.71","28.45","41.11","-80.58","-0.19","32.16","56.57","-66.20","","2016-09-01"
"TATAELXSI-2M","1582.00","1800.00","160710.00","-0.86","-2.56","-5.89","-13.54","0.00","1603.20","1601.07","1625.96","1623.20","1647.47","1636.46","1654.34","1659.98","1681.82","1685.96","1763.85","1751.44","","","1723.81","1571.12","1647.47","-25.66","-21.50","-4.17","12.56","56.10","64.44","38.60","37.94","39.22","-96.63","1123.49","14.75","62.93","-84.03","-0.19","25.65","50.99","-99.00","","2016-09-01"
"TATAGLOBAL","141.10","2493654.00","2206362.26","0.61","0.46","1.95","18.32","22.86","140.09","140.33","139.61","139.71","139.53","139.06","137.64","137.36","135.47","135.33","129.08","131.74","126.96","129.74","142.91","136.14","139.53","1.41","1.60","-0.18","30.99","25.43","11.00","58.31","40.82","30.34","131.27","137.98","3.35","3.47","-46.32","0.22","100.00","80.97","2.70","NO PATTERN","2016-09-01"
"TATAGLOBAL-1M","141.65","9661500.00","8643610.00","0.32","0.82","3.28","17.94","23.55","141.03","141.09","140.16","140.28","139.88","139.50","137.76","137.70","135.71","135.65","129.46","132.06","127.30","130.06","143.86","135.90","139.88","1.62","1.74","-0.12","32.90","26.27","9.85","58.48","42.63","36.24","127.57","147.26","3.35","3.52","-41.40","0.21","100.00","98.08","4.50","","2016-09-01"
"TATAGLOBAL-2M","142.55","36000.00","3122910.00","-0.31","0.56","2.59","19.39","6.50","141.95","142.15","141.12","141.20","140.79","140.28","137.99","138.24","135.75","136.07","129.76","132.42","127.80","130.54","144.82","136.77","140.79","1.91","2.05","-0.14","29.30","32.35","13.48","58.97","43.38","33.99","109.64","136.72","2.90","3.14","-44.74","0.22","68.50","89.50","3.60","","2016-09-01"
"TATAINVEST","559.65","24766.00","49647.06","-2.14","-1.03","12.59","7.00","6.41","565.37","562.84","541.07","547.09","528.47","537.73","518.58","528.01","516.76","522.60","514.51","516.95","513.56","521.55","585.46","471.47","528.47","16.25","11.02","5.24","37.12","38.12","9.99","63.97","43.99","52.72","-41.56","541.60","16.35","16.86","-40.94","0.05","0.00","25.59","62.60","NO PATTERN","2016-09-01"
"TATAMETALI","450.30","292565.00","1255164.50","-1.65","1.09","9.96","73.23","386.81","451.53","451.67","444.28","445.58","438.79","439.63","433.10","423.41","407.43","399.98","329.41","343.88","200.57","248.27","466.25","411.34","438.79","12.97","13.96","-0.99","24.85","27.22","15.55","58.55","47.93","50.07","-8.25","474.50","15.50","19.79","-32.93","0.96","12.90","67.40","40.80","NO PATTERN","2016-09-01"
"TATAMOTORS","543.65","7571854.00","7935905.66","1.11","10.08","10.21","19.89","76.37","527.88","530.05","513.82","518.16","512.40","513.07","507.01","503.89","493.81","492.91","462.24","468.11","408.63","425.85","537.74","487.07","512.40","9.88","7.21","2.67","14.18","30.95","15.92","68.45","90.04","87.64","94.57","491.45","8.95","13.90","-8.20","0.30","100.00","100.00","50.35","NO PATTERN","2016-09-01"
"TATAMOTORS-1M","545.55","14331000.00","19166070.00","0.86","10.42","9.90","19.93","78.23","530.83","532.52","515.71","520.29","514.36","515.06","508.67","505.69","495.40","494.57","463.56","469.53","409.64","426.82","540.89","487.83","514.36","10.14","7.35","2.79","15.39","32.48","16.81","68.37","90.73","88.13","92.48","493.96","8.00","13.59","-9.08","0.31","100.00","100.00","49.15","","2016-09-01"
"TATAMOTORS-2M","549.15","333000.00","3554880.00","0.95","10.48","9.92","20.36","78.47","534.33","535.87","518.94","523.54","517.44","518.22","511.70","508.69","498.16","497.40","465.90","472.04","411.43","428.68","543.93","490.95","517.44","10.32","7.52","2.79","15.61","34.31","17.58","68.76","91.62","89.71","92.59","497.01","7.30","12.89","-7.77","0.31","100.00","100.00","49.55","","2016-09-01"
"TATAMOTORS-3M","549.80","9000.00","41670.00","0.70","9.98","6.45","42.20","0.00","536.53","537.75","522.14","526.06","520.49","520.50","513.10","509.71","498.63","496.91","462.72","469.52","411.32","423.41","545.90","495.09","520.49","11.02","8.85","2.17","17.11","41.45","21.40","67.10","91.24","88.59","93.83","501.92","8.25","11.71","-7.94","0.36","100.00","100.00","33.30","","2016-09-01"
"TATAMTRDVR","344.30","1287340.00","2233342.94","0.22","7.93","6.66","10.46","57.04","339.00","339.40","333.63","334.71","333.04","332.26","328.85","327.48","319.79","322.22","308.10","311.15","287.08","290.63","346.14","319.93","333.04","4.88","4.27","0.61","12.60","27.54","16.67","61.93","85.26","85.91","81.03","317.25","5.20","9.34","-18.88","0.22","100.00","100.00","21.50","NO PATTERN","2016-09-01"
"TATAMTRDVR-1M","346.40","3299100.00","6072864.00","0.16","8.61","6.95","10.27","58.21","341.15","341.34","334.63","336.09","334.10","333.45","329.72","328.52","320.60","323.21","309.12","312.09","287.89","291.45","348.02","320.17","334.10","5.20","4.37","0.82","13.80","29.48","17.05","62.64","85.35","86.41","77.80","319.24","5.10","9.20","-19.23","0.21","100.00","100.00","22.50","","2016-09-01"
"TATAMTRDVR-2M","348.00","25200.00","1625064.00","-0.11","8.19","6.70","9.42","45.48","343.71","343.36","336.95","338.25","336.04","335.55","331.64","330.50","322.48","325.08","310.85","313.73","289.18","292.90","350.17","321.90","336.04","5.32","4.56","0.76","12.60","33.34","21.88","61.65","80.45","85.38","72.44","324.14","2.20","7.79","-16.85","0.22","93.83","97.55","21.85","","2016-09-01"
"TATAPOWER","78.15","7490214.00","5550281.70","-0.45","3.30","9.00","8.17","25.54","77.09","77.42","76.83","76.47","75.64","75.80","73.89","74.90","73.66","74.15","73.19","72.53","67.76","69.59","79.88","71.40","75.64","1.22","1.06","0.16","25.54","26.30","11.11","61.69","76.29","68.15","103.83","73.90","2.85","2.13","-32.59","0.09","80.55","93.52","6.45","NO PATTERN","2016-09-01"
"TATAPOWER-1M","77.15","16308000.00","13079140.00","-0.58","1.98","6.93","5.83","24.04","76.27","76.66","76.57","76.07","75.57","75.56","73.97","74.80","73.62","74.13","73.33","72.59","67.92","69.72","79.30","71.84","75.57","0.96","0.93","0.03","23.92","26.69","13.45","58.49","71.14","60.06","99.74","73.70","3.15","2.11","-39.67","0.09","76.48","90.39","5.00","","2016-09-01"
"TATAPOWER-2M","77.35","207000.00","4233600.00","-1.40","3.34","8.49","7.73","23.76","76.67","76.92","76.25","75.96","75.09","75.34","73.71","74.53","73.41","73.88","73.13","72.42","68.01","69.72","79.21","70.97","75.09","1.12","0.92","0.20","22.71","28.94","13.34","59.57","84.81","76.78","84.42","73.01","2.05","1.81","-27.64","0.08","46.93","82.31","6.05","","2016-09-01"
"TATAPOWER-3M","79.35","9000.00","73240.00","5.38","12.39","9.45","32.91","0.00","76.48","76.21","73.29","74.26","72.83","73.58","73.19","72.61","72.41","71.65","68.34","70.04","","","77.73","67.94","72.83","1.25","0.63","0.62","7.81","68.91","56.52","64.65","77.49","69.00","106.84","41.05","4.05","3.27","0.00","0.18","71.65","59.25","6.85","","2016-09-01"
"TATASPONGE","614.90","217332.00","509269.56","-0.57","-0.74","6.58","-0.02","37.68","615.21","615.54","610.82","611.98","604.10","610.54","611.30","609.75","613.76","606.58","605.17","590.13","521.64","546.26","634.22","573.97","604.10","2.14","0.04","2.10","18.66","24.48","15.42","52.32","28.27","23.00","-19.78","573.69","15.75","21.35","-46.91","0.06","40.96","54.44","37.95","NO PATTERN","2016-09-01"
"TATASTEEL","374.60","4453409.00","7015284.08","1.22","0.62","3.52","9.97","81.76","373.13","374.37","380.12","375.91","378.27","374.39","372.19","368.85","358.13","362.25","346.56","347.32","302.01","308.64","392.66","363.87","378.27","3.79","6.14","-2.35","15.24","18.79","21.80","51.98","40.96","34.37","13.50","390.12","8.20","10.13","-73.31","0.26","56.47","44.49","12.75","NO PATTERN","2016-09-01"
"TATASTEEL-1M","376.00","18808000.00","25898880.00","0.98","0.84","3.41","9.93","82.39","375.42","376.25","381.57","377.42","379.81","375.41","371.47","369.11","356.53","362.11","346.23","347.01","301.95","308.43","393.42","366.21","379.81","4.72","7.16","-2.44","16.05","18.79","20.64","52.69","41.42","36.63","-8.59","390.22","8.60","10.04","-76.49","0.27","40.22","43.91","12.40","","2016-09-01"
"TATASTEEL-2M","378.40","236000.00","4127800.00","0.95","0.89","3.52","12.60","82.89","377.65","378.59","383.85","379.69","382.07","377.54","373.57","370.76","357.43","363.26","345.91","347.53","301.98","308.65","395.68","368.46","382.07","5.06","7.60","-2.54","16.07","20.10","20.39","53.03","39.53","34.65","-3.89","393.95","7.30","9.65","-77.24","0.29","39.63","42.27","12.85","","2016-09-01"
"TATASTEEL-3M","379.55","8000.00","39800.00","0.38","0.40","3.76","14.17","42.29","379.62","380.54","385.85","381.56","383.65","379.21","375.01","372.02","358.27","364.08","346.28","347.46","299.97","307.06","398.81","368.50","383.65","5.46","8.08","-2.62","17.73","33.39","29.63","52.86","37.93","32.10","-13.68","396.77","1.55","7.07","-83.84","0.31","20.16","36.99","13.75","","2016-09-01"
"TBZ","69.95","596579.00","268938.96","3.86","2.64","-1.48","5.11","-39.98","67.78","68.30","67.90","68.18","67.94","68.40","69.17","68.72","69.96","68.71","68.48","69.04","71.48","80.13","69.87","66.01","67.94","-0.43","-0.58","0.15","14.00","20.25","15.50","55.60","53.09","35.10","166.67","71.56","3.15","2.20","-14.94","0.03","100.00","65.87","-1.05","NO PATTERN","2016-09-01"
"TCI","191.25","85594.00","144566.36","4.51","-48.03","-48.65","-33.02","-18.53","187.74","209.92","290.08","264.49","309.80","287.20","329.39","305.64","327.23","310.72","307.26","307.20","288.61","294.69","451.84","167.76","309.80","-38.11","-17.94","-20.17","34.38","12.35","52.04","23.93","16.65","6.74","-10.62","341.70","12.05","22.77","-92.33","0.18","100.00","34.16","-181.20","NO PATTERN","2016-09-01"
"TCIDEVELOP","349.00","20.00","840.98","-0.29","0.42","-3.72","6.40","17.13","352.18","350.94","351.89","352.83","355.08","354.20","359.56","354.66","356.66","353.00","346.67","346.29","321.99","326.22","370.66","339.50","355.08","-2.14","-1.55","-0.59","37.72","27.79","12.24","46.39","40.82","49.58","20.16","385.66","17.90","17.23","-74.09","0.10","0.00","15.69","-13.50","NO PATTERN","2016-09-01"
"TCIFINANCE","22.70","14157.00","40558.28","2.02","-3.40","-14.18","20.42","-31.63","22.59","22.74","23.68","23.44","24.10","23.79","24.54","23.96","24.42","23.79","22.50","23.52","24.56","25.76","26.17","22.03","24.10","-0.56","-0.28","-0.28","18.17","18.95","20.91","40.40","16.68","9.91","-17.62","25.63","1.60","1.26","-81.52","0.23","100.00","33.33","-3.75","Engulfing Line - Bullish","2016-09-01"
"TCS","2507.50","672868.00","1229916.22","-0.15","-1.71","-7.10","-5.38","-2.76","2517.69","2523.88","2570.74","2559.78","2607.21","2573.43","2588.14","2577.49","2563.61","2571.63","2560.65","2549.54","2456.99","2515.09","2746.75","2467.66","2607.21","-20.73","-3.40","-17.33","24.33","13.97","30.22","40.78","43.99","37.82","-58.04","2657.61","47.90","53.14","-85.34","0.06","39.66","57.06","-191.70","NO PATTERN","2016-09-01"
"TCS-1M","2524.25","842500.00","1699033.00","-0.25","-0.97","-6.78","-4.15","-2.29","2536.84","2540.36","2581.03","2572.24","2617.43","2583.95","2594.43","2585.68","2568.05","2578.39","2565.08","2554.75","2460.54","2519.14","2750.61","2484.26","2617.43","-17.26","-1.09","-16.17","24.29","15.80","31.51","41.26","48.28","43.74","-65.18","2656.16","38.75","50.15","-85.60","0.07","31.99","58.16","-183.50","","2016-09-01"
"TCS-2M","2530.55","5750.00","504090.00","-0.46","-1.53","-7.01","-4.17","-2.55","2545.75","2550.16","2594.37","2584.35","2631.37","2596.57","2608.04","2598.02","2579.59","2589.93","2571.75","2564.88","2469.17","2529.00","2766.72","2496.01","2631.37","-17.92","-0.67","-17.25","24.20","19.96","33.50","40.36","46.14","42.23","-56.55","2620.74","20.75","45.00","-86.99","0.07","22.46","52.36","-190.90","","2016-09-01"
"TDPOWERSYS","194.75","50437.00","30169.48","0.59","-2.43","-24.76","-11.92","-30.25","196.37","196.34","199.84","202.10","205.72","207.93","226.20","215.71","228.42","220.13","226.13","225.74","242.57","244.21","223.72","187.71","205.72","-10.68","-10.35","-0.33","40.64","16.74","20.57","30.16","13.71","15.72","-64.10","225.00","7.00","11.31","-87.05","-0.11","64.37","67.13","-64.10","NO PATTERN","2016-09-01"
"TEAMLEASE","1123.40","3989.00","39323.16","0.74","-0.58","6.72","21.70","0.00","1124.66","1121.03","1096.22","1107.46","1098.44","1097.13","1076.07","1077.54","1059.00","1058.49","996.67","1031.57","","","1161.08","1035.80","1098.44","20.44","18.96","1.47","30.45","23.41","10.98","59.21","51.12","63.09","62.79","1026.00","44.00","42.93","-21.45","0.26","28.98","42.99","70.75","Doji","2016-09-01"
"TECHM","469.15","1046734.00","1462586.42","0.07","2.41","-6.02","-14.10","-10.41","462.08","465.20","466.77","469.46","477.99","474.92","487.31","483.31","494.99","488.69","501.30","493.29","495.00","505.22","511.40","444.58","477.99","-10.33","-10.36","0.03","32.42","13.01","22.90","42.67","72.12","50.05","98.80","449.06","10.10","11.66","-62.85","-0.10","100.00","100.00","-30.05","NO PATTERN","2016-09-01"
"TECHM-1M","470.70","2098800.00","2574120.00","-0.05","2.64","-6.26","-14.32","-10.26","464.48","467.17","468.00","470.80","479.32","475.57","485.45","482.93","492.00","487.85","500.41","492.42","495.12","505.02","512.78","445.86","479.32","-9.02","-8.98","-0.04","31.28","15.49","22.98","43.33","76.78","56.32","97.37","451.00","9.80","10.91","-63.18","-0.10","99.08","99.69","-31.45","","2016-09-01"
